USER,TS ,X,Y
9999,10:42:51,92,77
9998,11:54:41,17,24
9996,10:33:36,72,41
9990,11:52:39,13,19
9997,11:49:45,89,16
9999,10:59:34,46,84
9989,10:48:14,34,35
9990,10:43:24,64,38
9993,11:59:24,57,3
9999,11:37:50,81,60
9999,10:40:58,33,25
9994,11:49:15,31,52
9999,11:35:17,46,65
9990,10:30:24,42,89
9990,11:58:24,96,61
9997,11:42:22,55,47
9989,11:39:46,38,73
9995,10:30:38,60,98
9991,10:40:54,64,52
9998,10:50:43,96,47
9999,11:50:32,72,86
9990,10:33:52,24,7
9993,11:36:58,90,46
9992,11:56:57,8,66
9996,11:54:30,20,96
9996,10:36:13,3,55
9996,10:34:12,81,84
9992,10:45:57,35,79
9998,10:50:46,88,55
9998,11:47:23,52,57
9991,10:47:57,33,59
9998,10:35:48,55,44
9996,10:54:10,74,30
9989,11:49:45,76,21
9995,11:40:15,97,57
9995,10:38:17,22,92
9998,11:41:24,52,77
9999,10:41:11,55,7
9996,11:42:16,32,11
9990,11:59:15,5,53
9991,11:33:43,19,99
9990,10:31:57,84,38
9995,11:50:42,97,43
9999,10:38:16,20,89
9998,11:34:57,34,33
9995,11:54:25,42,43
9989,10:35:42,10,90
9991,10:55:24,65,10
9991,11:30:23,13,90
9997,11:34:52,90,23
9998,10:50:34,9,49
9993,11:44:34,97,92
9999,10:58:17,69,74
9994,11:39:51,65,5
9999,10:35:58,24,21
9994,11:47:33,94,12
9999,10:45:57,79,77
9992,11:59:13,92,38
9998,11:35:10,82,82
9997,11:49:32,18,19
9997,11:41:51,35,46
9991,11:31:44,99,45
9999,10:59:56,72,82
9994,10:38:53,45,76
9991,11:37:15,18,43
9989,11:55:19,75,52
9994,10:46:58,23,23
9997,10:34:13,23,91
9991,11:41:30,67,79
9999,10:54:49,15,28
9998,11:54:57,87,60
9992,11:45:54,75,69
9999,10:47:56,79,31
9995,11:33:27,58,82
9998,10:37:30,56,87
9999,11:57:32,40,52
9989,10:33:20,73,67
9992,11:47:50,97,2
9999,11:32:43,96,36
9997,10:51:49,32,89
9998,11:44:45,42,78
9992,11:56:19,54,42
9994,11:50:42,87,16
9992,10:45:18,30,8
9999,10:59:20,53,59
9995,11:46:19,36,74
9990,11:35:26,33,8
9995,11:45:42,68,53
9989,10:30:27,66,97
9996,10:59:19,96,73
9999,11:44:14,80,59
9995,10:42:23,20,67
9989,10:58:38,51,11
9999,10:50:19,25,7
9999,11:45:21,22,14
9990,11:52:32,44,22
9993,10:54:42,58,10
9998,10:35:15,24,36
9990,11:51:40,62,57
9994,11:31:26,17,81
9992,10:57:24,12,94
9991,10:30:37,54,76
9989,10:48:22,51,83
9995,10:52:19,3,32
9997,10:31:19,32,63
9993,10:39:12,44,85
9994,10:46:47,11,80
9989,11:53:58,73,46
9996,11:36:41,77,65
9989,11:47:12,46,57
9992,11:51:43,75,72
9991,10:54:34,52,2
9989,10:57:52,80,2
9996,10:58:53,58,61
9989,11:52:16,93,48
9992,10:58:42,9,4
9989,11:40:59,48,14
9995,11:34:28,63,19
9999,10:55:18,17,68
9996,11:54:46,14,44
9993,11:41:18,8,31
9999,10:33:32,76,80
9996,10:32:20,3,72
9991,10:55:41,98,70
9991,10:37:43,10,22
9998,11:33:33,44,33
9994,10:47:39,86,14
9992,11:41:46,76,29
9999,10:30:33,23,38
9996,10:33:55,16,25
9990,11:41:32,21,42
9992,10:39:32,70,97
9990,11:56:48,9,5
9993,10:54:35,85,1
9995,11:33:49,13,48
9994,11:59:23,79,83
9990,10:53:32,92,6
9998,11:36:34,22,34
9996,10:49:54,96,1
9992,10:30:12,64,77
9989,10:44:23,86,71
9999,10:53:38,13,78
9992,10:39:32,67,13
9998,11:42:58,40,90
9990,10:48:27,89,94
9989,11:43:13,4,80
9999,11:44:28,51,35
9991,10:54:36,37,0
9991,10:45:15,74,56
9998,10:46:28,84,65
9994,10:35:10,57,7
9995,10:54:10,65,27
9996,10:43:12,9,0
9998,11:34:28,60,37
9999,10:45:39,26,1
9989,10:43:19,62,21
9993,11:41:45,82,70
9990,11:36:18,97,11
9989,10:39:58,65,72
9999,11:39:57,95,22
9995,10:32:25,79,29
9993,10:50:25,45,26
9989,11:58:43,93,23
9994,11:38:49,83,41
9995,10:54:22,62,31
9990,11:57:53,75,99
9997,11:54:36,39,21
9992,11:48:45,56,26
9995,11:34:11,90,94
9989,10:54:36,84,23
9994,10:47:14,62,44
9999,10:44:57,42,73
9993,10:56:25,39,96
9994,10:53:13,28,79
9995,11:50:45,12,18
9990,10:39:23,78,92
9993,11:39:29,67,48
9995,10:48:28,38,50
9991,11:48:24,22,1
9999,10:34:34,35,45
9998,11:43:15,39,33
9994,10:53:14,97,30
9991,11:41:48,67,83
9995,11:30:58,89,51
9999,10:40:10,62,83
9993,10:51:24,1,52
9992,10:42:24,83,77
9990,11:41:31,2,28
9989,10:55:27,42,53
9990,10:44:27,63,93
9994,11:42:46,82,12
9991,11:34:55,16,68
9996,11:34:57,41,58
9999,11:57:33,62,87
9994,11:43:56,92,5
9997,10:32:58,1,5
9999,10:36:37,96,21
9997,10:35:37,12,30
9991,11:52:29,57,9
9989,11:57:30,52,55
9995,10:37:31,3,55
9995,11:47:11,96,21
9997,10:34:27,94,47
9994,10:34:53,46,16
9998,11:33:50,0,20
9990,10:48:30,78,95
9999,10:55:13,90,27
9993,11:47:41,9,23
9991,10:55:24,100,30
9996,11:58:35,90,86
9996,10:34:12,53,9
9995,11:32:17,85,36
9990,11:41:14,8,64
9990,11:34:41,61,54
9991,10:39:59,6,74
9997,10:51:11,34,90
9990,10:55:36,48,54
9996,10:52:15,80,42
9999,10:46:50,11,77
9991,10:30:24,74,63
9999,10:36:56,41,19
9991,11:41:12,91,4
9990,10:48:59,97,21
9997,10:42:58,24,7
9999,10:50:26,96,100
9994,11:36:47,34,69
9998,10:35:51,27,33
9997,11:38:49,92,76
9993,10:32:23,61,89
9993,10:41:52,20,54
9995,10:40:24,61,25
9992,11:49:17,54,22
9991,11:40:52,12,87
9993,11:37:12,64,63
9996,11:38:54,97,76
9990,11:54:37,45,46
9990,10:44:44,63,73
9996,11:53:49,49,46
9996,10:32:16,95,60
9989,11:36:54,7,28
9989,10:51:41,45,9
9995,11:34:54,59,15
9989,10:33:22,90,20
9989,10:42:41,70,90
9995,10:57:54,8,64
9994,10:39:43,55,52
9992,11:35:28,5,68
9990,10:52:46,66,12
9991,11:56:52,52,56
9995,10:39:21,39,95
9999,11:39:15,72,76
9997,10:46:15,72,8
9993,10:45:58,85,45
9989,10:55:36,64,2
9995,10:44:33,51,27
9991,10:51:17,31,60
9996,11:55:46,63,55
9989,10:30:49,67,91
9990,10:40:56,92,10
9990,11:57:20,4,74
9999,10:53:31,100,24
9990,11:39:59,79,54
9994,11:49:42,71,80
9994,10:39:30,37,72
9994,11:50:46,67,61
9995,10:47:26,39,19
9998,11:42:40,62,84
9993,11:38:43,28,43
9998,11:33:24,64,77
9990,10:49:48,95,29
9994,10:48:57,18,74
9989,10:46:21,64,20
9993,11:58:34,12,20
9994,10:36:24,75,23
9995,11:58:26,32,44
9996,10:32:44,83,22
9999,11:38:29,57,48
9990,11:45:26,47,58
9990,10:43:20,74,55
9991,10:46:24,1,26
9997,11:56:26,86,10
9991,10:44:28,34,20
9999,11:32:42,52,46
9999,10:54:43,88,82
9998,11:58:39,93,49
9989,10:58:53,14,76
9997,10:50:11,87,8
9998,10:58:29,3,46
9996,11:54:48,79,19
9999,10:39:45,73,46
9991,11:56:15,86,50
9993,10:42:23,16,48
9991,11:35:27,45,17
9995,10:41:20,40,34
9990,10:53:25,25,63
9991,11:47:20,23,58
9996,11:56:12,42,15
9989,10:43:41,12,77
9990,10:53:58,49,25
9996,10:31:25,76,40
9994,11:38:43,69,21
9996,10:50:40,19,80
9997,10:39:11,65,83
9990,10:34:22,33,92
9991,10:52:18,71,20
9991,10:57:34,48,60
9991,11:54:25,4,22
9989,10:44:13,85,34
9999,10:30:38,53,46
9994,10:55:21,1,7
9997,10:57:19,60,71
9992,10:55:34,28,27
9995,10:34:24,52,62
9997,10:54:53,38,62
9994,10:51:34,96,83
9989,10:41:23,84,54
9999,11:35:10,31,66
9996,10:48:24,87,85
9989,10:33:35,89,94
9990,10:54:28,74,90
9994,10:41:43,64,77
9995,10:52:29,4,86
9989,10:51:37,40,12
9994,11:51:43,21,66
9995,10:54:17,79,61
9997,11:36:59,99,61
9999,11:43:13,91,27
9995,10:49:23,57,4
9992,10:57:13,13,36
9994,10:39:31,7,15
9993,11:55:19,84,46
9995,10:50:37,23,87
9999,11:58:50,53,35
9991,10:32:15,88,59
9998,10:53:12,56,55
9990,11:47:24,21,78
9996,10:38:50,84,61
9990,10:32:13,50,35
9996,10:54:16,30,31
9999,10:34:44,78,7
9995,11:34:48,56,24
9996,11:33:22,91,7
9990,11:32:53,100,2
9990,11:37:55,3,77
9991,11:38:56,25,43
9993,10:31:56,70,76
9994,11:33:19,43,84
9994,10:43:44,92,41
9999,10:39:10,52,42
9999,11:46:51,36,99
9991,10:55:12,83,62
9989,10:47:49,68,69
9996,10:58:54,38,70
9991,10:56:59,100,14
9990,10:39:15,87,62
9992,11:50:31,0,34
9995,11:57:35,52,46
9995,10:43:30,74,65
9997,11:51:31,76,52
9997,10:44:30,66,26
9994,10:31:14,48,0
9993,10:35:14,73,15
9994,11:33:33,87,62
9999,11:47:59,7,3
9992,11:58:15,17,16
9995,10:31:31,83,92
9995,10:39:27,17,6
9989,11:53:58,100,61
9998,10:33:31,43,24
9999,11:37:19,85,15
9993,10:46:29,10,51
9996,11:36:25,31,68
9995,10:34:25,15,54
9992,11:47:39,91,58
9992,10:56:30,88,98
9991,10:58:14,39,71
9990,10:49:26,17,80
9991,10:51:10,59,33
9998,10:57:52,92,18
9990,11:44:48,95,53
9991,11:58:56,49,11
9996,10:34:57,71,24
9996,10:56:18,57,27
9995,10:53:43,99,89
9992,10:36:57,63,9
9995,10:41:32,19,38
9998,11:30:59,20,54
9995,10:50:43,35,10
9998,10:34:48,32,98
9999,10:42:59,16,0
9995,10:51:23,77,91
9991,11:41:20,88,88
9995,11:31:54,67,56
9992,11:35:34,61,17
9996,11:53:50,8,40
9994,10:56:36,32,42
9995,11:53:24,28,90
9991,10:53:33,62,0
9998,10:34:28,83,62
9999,11:47:54,9,90
9994,10:48:58,15,0
9993,10:43:40,98,45
9994,10:33:20,72,41
9995,10:48:59,84,17
9995,11:50:15,42,1
9994,11:47:27,62,18
9997,10:30:35,31,18
9991,11:34:57,49,82
9998,11:53:44,98,97
9993,10:49:25,27,56
9990,11:57:58,27,66
9998,10:31:33,88,82
9991,11:38:11,100,88
9998,11:50:12,17,30
9989,11:38:34,48,32
9989,10:33:24,99,58
9997,10:44:35,19,81
9994,10:47:44,1,47
9990,10:56:10,2,42
9991,11:40:54,76,5
9999,11:52:47,55,34
9998,10:50:13,1,76
9998,10:48:28,92,83
9991,11:32:32,85,42
9996,11:34:58,68,69
9999,10:58:22,1,21
9995,10:31:11,82,96
9992,11:41:22,16,13
9990,10:40:55,94,20
9993,10:51:29,57,32
9991,10:40:11,89,45
9996,10:33:58,59,78
9999,11:41:44,17,17
9999,11:30:37,33,73
9997,10:58:17,93,21
9990,10:48:45,14,61
9994,11:50:37,48,55
9996,11:48:12,50,62
9994,11:51:46,96,55
9997,10:59:34,73,85
9998,11:42:28,35,23
9990,11:30:42,36,64
9999,11:31:54,56,100
9996,10:32:28,61,68
9998,10:52:58,85,47
9997,10:49:25,94,38
9995,10:39:23,35,49
9996,10:30:39,19,30
9989,10:34:17,58,55
9995,10:41:37,31,98
9990,10:39:37,69,95
9990,10:38:47,91,38
9989,11:43:55,72,94
9991,11:53:49,67,31
9998,11:39:22,49,37
9993,11:48:21,4,42
9999,10:48:58,53,39
9994,11:57:58,76,66
9994,11:45:30,37,60
9997,11:55:50,67,89
9990,10:40:24,28,27
9995,10:40:10,82,44
9996,11:38:16,67,26
9993,10:42:31,65,42
9989,11:35:16,90,64
9998,11:39:25,2,92
9997,11:36:16,61,93
9993,10:52:42,65,40
9996,10:35:48,60,89
9993,11:38:48,70,38
9996,10:48:18,21,42
9995,10:41:11,49,15
9998,10:51:56,97,12
9996,10:52:45,9,28
9993,11:33:31,30,48
9992,11:45:51,74,46
9990,11:50:23,34,14
9991,10:45:46,83,77
9999,10:32:21,53,99
9996,11:57:23,79,22
9991,10:34:35,60,80
9994,10:57:17,42,40
9994,10:45:40,58,21
9997,11:44:53,42,25
9998,11:44:54,13,46
9990,10:47:24,70,70
9997,10:32:27,22,60
9997,10:54:46,49,93
9989,11:54:59,6,12
9992,11:52:29,59,67
9996,11:36:26,36,77
9998,11:53:35,62,36
9996,11:52:34,100,19
9992,11:30:40,8,24
9998,10:37:29,10,54
9993,11:35:17,6,36
9997,11:43:39,3,12
9997,11:52:18,24,81
9995,11:44:36,2,79
9992,10:30:13,51,89
9994,11:42:18,62,73
9992,10:56:36,47,94
9998,10:48:16,59,10
9989,10:46:18,62,10
9997,10:50:33,96,22
9994,11:58:15,13,0
9990,11:36:40,70,38
9989,11:49:22,31,74
9990,10:58:13,46,58
9999,10:39:50,7,20
9990,10:59:13,7,85
9993,11:50:43,33,48
9992,10:57:12,55,80
9999,10:42:12,71,77
9994,10:37:20,83,82
9998,10:42:27,54,1
9993,11:46:56,22,87
9996,11:44:46,14,25
9992,11:38:46,29,85
9989,11:45:31,57,2
9998,10:31:23,48,41
9991,10:34:22,80,48
9992,10:42:10,97,92
9996,10:57:32,87,51
9994,10:39:14,36,98
9995,11:57:44,12,43
9994,10:47:37,98,4
9990,10:42:57,70,47
9989,10:40:46,90,88
9998,10:37:55,91,93
9991,10:45:10,62,6
9999,11:58:56,43,42
9994,11:54:52,40,39
9997,11:38:35,46,30
9995,11:39:31,7,77
9993,10:46:56,66,72
9993,10:51:20,6,85
9996,11:33:26,3,81
9995,11:59:44,89,79
9993,10:47:24,37,91
9992,11:51:19,61,24
9990,10:31:13,76,25
9989,11:54:47,26,33
9997,10:44:48,36,10
9992,10:42:52,87,36
9990,10:46:23,25,97
9990,10:53:29,74,40
9993,11:38:46,30,40
9997,10:40:50,85,51
9999,10:35:35,86,83
9993,10:34:48,44,2
9992,10:40:51,18,68
9998,10:57:56,56,77
9993,11:38:33,97,14
9998,10:47:45,17,87
9996,10:52:10,75,51
9989,10:44:37,26,26
9989,11:50:44,75,10
9991,11:38:35,38,5
9997,11:56:18,53,33
9995,11:44:29,20,92
9996,11:57:50,46,26
9998,10:56:55,64,54
9992,10:36:23,72,83
9993,10:35:57,68,81
9998,10:40:59,40,29
9996,11:56:47,72,70
9993,10:41:44,78,12
9990,10:53:45,36,31
9996,11:38:24,81,45
9997,10:51:39,57,86
9995,11:32:35,55,2
9991,10:55:59,32,15
9995,10:56:46,50,16
9993,10:44:42,2,61
9992,11:36:30,58,78
9992,10:51:11,96,47
9990,11:39:32,23,76
9999,11:34:25,75,4
9994,10:40:58,23,93
9996,11:43:42,14,56
9990,10:46:45,79,63
9997,11:49:29,48,49
9990,10:35:52,15,60
9994,11:49:24,96,39
9991,10:37:53,9,97
9992,10:39:54,29,27
9989,11:43:43,53,100
9999,10:50:56,13,66
9997,11:51:51,69,45
9994,10:42:43,48,89
9991,11:40:22,45,56
9998,10:47:29,89,37
9992,10:32:41,11,88
9992,11:43:59,77,89
9999,11:53:30,45,97
9995,10:57:43,13,65
9992,11:31:27,64,49
9999,10:55:12,53,9
9992,10:57:52,27,15
9999,11:38:59,21,43
9998,10:48:46,79,5
9992,11:53:58,38,20
9995,11:33:17,94,26
9992,10:43:32,49,79
9995,11:48:49,61,9
9992,11:42:32,23,86
9989,10:58:42,50,45
9996,11:31:33,2,43
9998,10:32:58,64,39
9990,10:58:38,10,85
9990,10:56:19,43,72
9993,10:43:29,34,31
9992,10:36:59,85,16
9997,11:41:39,18,87
9989,11:30:57,37,7
9991,10:46:49,98,20
9995,10:40:13,5,16
9989,10:56:59,99,94
9994,10:57:24,37,29
9994,11:41:41,90,31
9991,11:41:10,12,60
9992,10:41:26,39,66
9996,11:38:22,17,19
9989,11:42:47,67,47
9990,11:43:50,1,76
9989,11:50:21,41,71
9992,11:58:38,6,45
9995,11:34:12,81,4
9995,10:53:55,50,50
9995,10:48:18,82,79
9992,11:47:36,61,29
9998,10:38:27,38,84
9999,11:47:40,29,97
9994,10:49:45,85,11
9999,10:49:49,33,64
9994,10:31:27,33,4
9995,10:37:29,89,95
9993,10:36:11,60,92
9997,11:45:27,29,76
9990,11:58:45,36,37
9998,10:42:28,64,63
9999,11:36:35,44,60
9992,10:40:15,96,25
9990,10:39:28,56,93
9996,10:50:17,13,59
9992,10:30:36,7,60
9992,10:49:56,64,85
9991,11:50:40,2,60
9991,11:44:43,18,12
9995,10:45:43,39,53
9997,10:40:38,58,15
9999,11:55:35,60,75
9998,10:52:27,29,45
9996,11:35:49,78,91
9998,10:30:50,21,96
9995,11:56:54,95,36
9992,11:56:13,50,12
9991,10:47:17,89,64
9992,11:39:49,68,26
9998,11:37:47,65,44
9999,11:57:20,6,13
9992,10:32:47,39,26
9997,11:50:38,40,83
9992,10:46:56,36,13
9995,10:31:39,89,95
9998,11:37:33,9,63
9999,11:43:27,42,24
9998,10:58:25,52,69
9994,10:46:13,39,18
9994,11:32:50,21,85
9999,11:34:20,20,46
9990,11:48:15,72,30
9990,10:44:58,73,55
9991,10:33:18,69,30
9991,10:39:52,64,52
9992,10:39:37,7,73
9994,10:37:41,38,91
9997,10:58:16,56,66
9996,10:34:24,84,45
9997,10:56:46,49,98
9999,10:51:54,40,89
9998,10:39:51,96,62
9999,10:42:28,70,93
9997,10:39:14,8,62
9994,10:49:12,30,72
9989,11:42:35,44,94
9996,10:33:22,97,89
9994,11:30:52,15,83
9992,11:57:12,18,11
9989,11:40:31,21,56
9993,11:58:54,89,38
9993,11:40:54,37,29
9999,11:51:24,61,40
9996,11:42:22,41,46
9994,10:40:36,100,53
9997,11:50:38,28,86
9989,11:52:13,67,18
9999,11:53:37,46,82
9992,11:38:44,25,97
9990,11:44:32,1,76
9990,10:34:40,34,43
9994,10:41:52,77,18
9995,10:48:36,58,48
9996,10:39:25,73,41
9995,11:50:45,20,49
9992,11:31:33,44,42
9995,10:31:24,93,65
9990,11:36:40,30,18
9999,10:49:40,32,0
9989,11:31:30,45,75
9991,10:40:55,75,76
9996,11:45:45,98,55
9993,11:42:10,55,66
9994,11:31:26,24,43
9999,11:44:16,29,53
9989,11:38:55,18,30
9989,10:37:58,4,7
9999,10:51:35,33,51
9990,10:38:48,61,84
9989,10:58:14,10,77
9997,10:49:24,69,64
9991,10:30:44,94,77
9999,11:57:14,6,29
9989,10:53:50,3,8
9991,11:41:58,56,58
9994,11:40:52,78,30
9992,10:47:49,99,9
9993,11:43:51,4,8
9995,10:37:42,72,99
9991,11:54:54,13,58
9992,11:49:43,60,57
9997,10:54:49,82,23
9990,10:32:29,54,56
9998,10:53:29,20,95
9996,10:49:39,12,93
9991,11:38:15,66,79
9992,11:52:44,21,59
9992,11:54:28,63,68
9992,11:46:35,77,17
9991,11:42:52,100,14
9993,10:46:59,64,14
9997,11:44:40,20,2
9998,11:34:45,44,81
9995,10:47:13,5,20
9993,11:46:57,27,52
9990,10:56:43,14,94
9993,10:30:21,74,0
9995,10:53:12,95,74
9992,11:40:15,36,68
9998,11:57:58,22,72
9992,10:40:49,95,82
9990,11:51:37,56,14
9997,10:54:37,2,30
9992,11:31:59,95,68
9993,10:50:49,4,15
9996,11:54:27,99,36
9992,10:40:28,38,59
9998,10:30:47,66,59
9999,11:42:24,34,96
9997,10:57:52,6,28
9999,11:41:29,28,30
9994,10:43:41,37,4
9999,11:45:12,100,0
9996,11:34:10,5,30
9993,10:41:27,19,36
9991,10:50:29,34,77
9992,10:34:21,28,35
9991,11:40:38,27,22
9992,10:39:30,14,46
9992,10:31:35,55,93
9995,11:35:53,91,49
9999,11:56:59,19,13
9995,10:35:48,54,17
9998,11:43:42,48,99
9991,11:39:38,33,15
9993,11:47:38,75,24
9994,10:31:48,16,58
9994,10:51:51,98,100
9994,10:43:22,9,15
9999,11:43:20,45,65
9990,10:36:27,47,75
9990,10:46:35,11,15
9999,11:32:30,25,68
9997,10:40:43,85,47
9993,11:40:57,80,16
9992,10:34:23,72,92
9990,10:34:51,97,85
9990,11:35:14,12,64
9991,11:59:18,41,91
9991,10:44:12,6,82
9992,10:57:43,59,42
9993,10:52:32,17,75
9991,10:36:26,53,43
9994,11:45:58,49,39
9994,11:52:53,89,77
9998,11:37:43,2,78
9990,10:46:38,59,47
9998,11:44:46,63,86
9992,10:40:53,67,20
9997,10:51:10,69,48
9992,10:38:17,71,83
9989,10:45:13,10,52
9998,10:46:15,58,18
9999,10:55:24,7,82
9991,10:42:12,96,68
9994,10:53:45,42,80
9991,11:43:29,22,35
9993,10:50:34,78,48
9997,11:34:20,5,87
9998,10:37:13,12,51
9996,11:52:27,70,45
9991,11:51:32,22,83
9998,10:36:43,15,98
9992,10:50:57,40,86
9994,11:51:18,57,58
9989,11:40:45,91,38
9989,11:55:52,30,41
9999,11:36:42,70,32
9990,10:55:13,18,27
9990,10:52:45,47,24
9998,11:47:27,3,97
9997,11:39:59,33,6
9993,11:58:52,84,79
9992,11:58:40,41,55
9992,10:41:32,60,75
9995,11:38:50,99,28
9999,10:48:16,20,80
9998,10:32:48,41,33
9992,10:30:23,40,21
9997,10:37:57,88,42
9992,11:47:46,96,16
9995,10:57:43,82,83
9997,11:53:46,96,100
9992,10:57:49,41,43
9990,10:37:12,40,89
9989,11:45:34,5,17
9995,11:37:58,49,96
9999,11:42:31,51,47
9992,11:43:33,2,30
9998,11:58:33,17,80
9993,11:56:49,85,72
9989,10:32:45,49,24
9998,10:31:55,70,17
9994,10:55:39,34,2
9997,11:58:12,53,87
9989,11:33:55,37,30
9994,11:41:43,9,89
9994,10:45:12,62,89
9997,10:49:38,49,91
9994,10:42:37,14,45
9999,11:35:21,85,15
9994,11:34:51,2,37
9991,11:39:43,30,0
9998,11:39:47,23,9
9998,11:58:26,32,79
9993,11:30:48,92,38
9998,10:55:52,76,19
9990,11:45:44,21,83
9996,10:30:15,99,52
9998,10:48:15,77,12
9998,11:36:50,54,30
9991,11:33:33,84,6
9992,11:39:13,89,73
9991,10:37:36,90,98
9990,10:43:33,68,35
9993,11:41:54,77,85
9993,11:49:55,38,22
9992,11:45:33,54,96
9989,11:47:37,35,76
9994,10:38:37,62,48
9990,10:30:32,21,9
9993,10:39:18,44,71
9998,10:59:20,97,62
9993,10:55:27,24,34
9992,10:30:14,94,37
9994,11:57:21,37,64
9989,10:37:23,86,59
9996,10:52:30,37,50
9994,11:44:57,78,56
9990,11:59:12,17,46
9997,10:31:10,22,38
9996,10:53:34,97,69
9992,10:54:24,28,57
9994,10:55:38,5,77
9990,10:45:56,73,23
9993,10:51:53,87,75
9999,10:30:41,94,38
9991,10:33:50,47,48
9989,10:37:19,16,69
9992,10:45:31,46,9
9993,10:51:42,37,12
9997,10:50:10,65,39
9996,10:37:55,12,89
9993,10:48:19,65,1
9992,10:39:23,69,36
9991,10:56:44,6,90
9991,10:32:17,54,57
9990,11:44:31,15,25
9994,11:38:30,36,50
9992,11:46:19,20,19
9989,10:39:40,78,3
9989,11:55:38,29,68
9994,10:41:59,36,19
9994,10:44:20,7,46
9997,10:44:12,45,64
9994,10:41:57,61,9
9994,11:50:57,3,94
9994,10:52:33,85,17
9992,11:40:47,10,85
9989,11:33:14,14,94
9992,10:42:18,35,77
9989,10:34:12,57,60
9996,11:42:25,52,56
9995,11:30:37,86,75
9996,11:31:19,39,37
9990,11:50:36,55,1
9989,10:57:32,24,63
9996,11:33:49,15,39
9993,10:41:52,43,19
9994,11:46:27,41,40
9993,11:54:14,25,51
9990,10:53:16,63,89
9997,11:47:28,100,4
9998,11:39:27,12,61
9989,10:36:10,7,46
9993,11:56:45,26,40
9992,10:42:14,28,21
9995,10:58:56,8,80
9991,11:44:17,31,35
9997,11:57:28,62,53
9990,11:57:32,63,65
9995,11:41:22,3,4
9997,10:53:31,49,79
9998,11:44:10,20,39
9989,10:34:17,42,20
9995,11:37:43,75,55
9989,11:41:58,24,16
9993,10:38:14,95,84
9994,10:57:46,21,69
9999,10:50:47,76,15
9993,11:59:31,34,7
9989,11:53:44,79,50
9993,10:52:14,19,93
9996,11:33:24,57,77
9991,10:34:33,100,18
9989,10:34:24,48,96
9999,11:49:47,38,20
9989,10:57:55,37,78
9995,10:51:25,21,63
9991,10:49:27,37,19
9998,11:48:39,84,24
9989,11:31:54,66,49
9996,10:58:25,55,21
9994,10:53:42,10,23
9994,11:57:35,92,56
9995,11:38:53,34,82
9991,10:48:15,48,93
9996,10:45:30,100,12
9992,11:41:13,16,9
9989,11:55:20,59,57
9999,11:49:15,60,30
9999,10:55:16,45,62
9997,10:30:28,95,88
9998,10:58:28,47,5
9999,10:37:55,67,16
9994,11:44:35,55,27
9990,11:48:38,1,29
9999,10:59:20,16,16
9992,10:55:35,72,3
9994,11:53:28,84,5
9994,10:30:45,39,42
9998,10:51:53,41,57
9991,10:50:53,61,32
9994,10:30:28,92,40
9997,10:35:31,65,47
9995,10:37:46,13,34
9999,11:33:58,4,76
9999,10:47:49,39,91
9995,11:56:38,44,36
9994,11:47:59,88,47
9998,11:56:32,93,55
9991,11:58:31,14,25
9993,10:41:25,72,75
9996,11:45:28,21,9
9990,10:41:13,48,54
9990,10:54:54,55,79
9999,10:52:14,98,74
9994,11:59:46,12,85
9992,11:51:17,6,59
9993,11:50:29,35,85
9992,11:39:11,72,21
9998,10:43:29,22,74
9989,11:30:58,70,80
9998,10:56:59,40,23
9994,10:33:11,36,44
9996,11:38:52,81,54
9990,11:47:57,18,64
9996,10:59:12,25,74
9998,10:37:10,100,93
9994,10:55:53,37,83
9994,10:43:47,1,35
9992,11:41:18,51,39
9991,11:47:52,76,94
9998,11:38:11,33,52
9993,10:48:43,80,57
9999,11:34:54,87,10
9997,11:44:40,97,32
9994,10:31:55,16,90
9994,11:52:13,26,32
9992,10:48:31,17,98
9989,10:46:26,84,56
9996,11:59:35,34,63
9998,10:43:26,24,92
9996,10:33:33,99,99
9993,11:30:42,20,4
9998,10:35:40,78,59
9992,11:46:44,0,60
9992,11:36:31,44,54
9998,11:41:46,94,84
9990,11:39:10,55,0
9989,11:35:45,64,37
9991,11:31:46,7,33
9992,11:36:21,41,60
9993,10:37:22,24,39
9997,11:30:23,26,85
9990,10:47:30,69,11
9992,10:57:57,68,85
9997,10:42:28,66,64
9999,10:56:46,8,39
9995,11:37:51,28,37
9998,11:37:51,88,86
9992,10:30:18,88,69
9991,10:46:49,23,63
9995,10:59:59,52,90
9999,11:35:45,99,58
9994,11:48:15,58,16
9999,11:45:55,83,58
9989,11:45:25,71,69
9994,10:31:14,65,44
9992,11:37:37,60,83
9991,10:44:41,75,81
9993,11:33:42,26,33
9991,10:34:13,75,72
9989,10:55:45,64,51
9998,10:54:41,86,78
9989,10:53:15,38,39
9998,11:42:25,62,34
9991,10:45:38,77,15
9996,11:51:45,15,46
9991,10:54:54,35,94
9994,11:45:22,97,97
9995,11:35:20,35,17
9992,10:52:33,99,79
9999,11:47:47,43,53
9989,11:49:39,51,23
9989,10:48:29,43,14
9990,11:43:48,24,41
9991,10:47:22,95,38
9999,11:55:45,29,93
9989,10:45:52,67,59
9996,10:36:56,19,96
9993,11:47:20,62,3
9994,11:56:43,29,65
9996,11:36:44,26,36
9998,10:58:47,89,60
9993,11:55:57,20,14
9992,11:53:27,66,52
9990,10:38:39,66,10
9997,10:41:37,86,57
9999,11:33:37,70,71
9999,10:48:10,0,90
9989,11:47:43,27,89
9996,11:55:42,8,31
9991,10:50:12,69,92
9991,10:37:25,39,20
